Unnamed: 0,last_scraped,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
4400,2024-12-20,2018-01-22,"Boston, MA",within an hour,100%,100%,f,Jamaica Plain,2,3,"['email', 'phone']",t,,Jamaica Plain,,42.32517,-71.10615,Private room in bed and breakfast,Private room,1,1.0,1.0,1.0,"[""Smoke alarm"", ""Dedicated workspace"", ""Kitchen"", ""Fire extinguisher"", ""First aid kit"", ""Air conditioning"", ""Wifi"", ""Carbon monoxide alarm""]",$50.00,29,93,29.0,29.0,93.0,93.0,29.0,93.0,,t,30,43,43,2024-12-20,0,0,0,,,,,,,,
4418,2024-12-20,2010-03-28,"Boston, MA",,,,f,Jamaica Plain,1,1,['phone'],f,,Jamaica Plain,,42.31691,-71.10632,Entire home,Entire home/apt,5,2.5,3.0,3.0,"[""Smoke alarm"", ""Hangers"", ""Gas stove"", ""Free driveway parking on premises \u2013 1 space"", ""Coffee maker: drip coffee maker, espresso machine, french press, pour-over coffee"", ""Private BBQ grill: gas"", ""Body soap"", ""TV"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Freezer"", ""Oven"", ""Bathtub"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Essentials"", ""Long term stays allowed"", ""Wine glasses"", ""EV charger"", ""Portable fans"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Window AC unit"", ""Outdoor dining area"", ""Books and reading material"", ""Dining table"", ""Free street parking"", ""Free dryer \u2013 In unit"", ""Wifi"", ""Microwave"", ""Bed linens"", ""Free washer \u2013 In unit"", ""Portable heater"", ""Kitchen"", ""Housekeeping available 5 days a week - available at extra cost"", ""Central heating"", ""Hair dryer"", ""Refrigerator"", ""Dishes and silverware"", ""Shampoo"", ""Clothing storage: closet and dresser"", ""Iron"", ""Blender"", ""Baking sheet"", ""Toaster"", ""Dishwasher"", ""Hot water"", ""Private entrance""]",$150.00,91,91,91.0,91.0,91.0,91.0,91.0,91.0,,t,30,60,90,2024-12-20,0,0,0,,,,,,,,
25,2024-12-20,2011-09-11,"Boston, MA",within an hour,100%,97%,t,North End,1,1,"['email', 'phone', 'work_email']",t,Neighborhood highlights,North End,,42.36614,-71.05226,Private room in townhouse,Private room,3,1.0,1.0,1.0,"[""Smoke alarm"", ""Hangers"", ""Shower gel"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Laundromat nearby"", ""Fast wifi \u2013 74 Mbps"", ""Small dorm fridge refrigerator"", ""Fire extinguisher"", ""Host greets you"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Essentials"", ""Paid parking garage off premises"", ""Long term stays allowed"", ""Portable fans"", ""Heating"", ""Dedicated workspace"", ""Window AC unit"", ""Books and reading material"", ""Clothing storage: wardrobe"", ""Shared patio or balcony"", ""First aid kit"", ""Bed linens"", ""Hair dryer"", ""Shampoo"", ""Iron"", ""Hot water""]",$225.00,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,,t,0,0,9,2024-12-20,346,23,0,2011-10-01,2024-11-11,4.93,4.92,4.95,4.99,4.98,4.84
50,2024-12-20,2013-01-17,"Boston, MA",within a few hours,100%,67%,t,North End,2,2,"['email', 'phone']",t,Neighborhood highlights,North End,,42.3665,-71.05296,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,"[""Smoke alarm"", ""Heating"", ""Coffee maker"", ""Kitchen"", ""Refrigerator"", ""TV with standard cable"", ""Essentials"", ""Air conditioning"", ""Wifi"", ""Carbon monoxide alarm""]",$95.00,29,365,29.0,29.0,365.0,365.0,29.0,365.0,,t,30,60,73,2024-12-20,614,1,0,2013-03-19,2024-10-28,4.7,4.83,4.82,4.85,4.92,4.72
60,2024-12-20,2012-05-29,"Boston, MA",within an hour,100%,100%,t,North End,1,1,"['email', 'phone']",t,Neighborhood highlights,North End,,42.36489,-71.05198,Entire rental unit,Entire home/apt,6,1.0,3.0,3.0,"[""Smoke alarm"", ""Coffee maker: drip coffee maker"", ""Hangers"", ""Stainless steel stove"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Laundromat nearby"", ""Bathtub"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Essentials"", ""Pack \u2019n play/Travel crib - always at the listing"", ""Portable fans"", ""Heating"", ""Cooking basics"", ""Window AC unit"", ""Books and reading material"", ""Dining table"", ""Wifi"", ""Microwave"", ""Bed linens"", ""HDTV with Roku"", ""Kitchen"", ""Stainless steel oven"", ""Refrigerator"", ""Hair dryer"", ""Paid parking lot off premises"", ""Dishes and silverware"", ""Clothing storage: closet and dresser"", ""Iron"", ""Baking sheet"", ""Toaster"", ""Dishwasher"", ""Hot water""]",$411.00,2,30,1.0,2.0,1125.0,1125.0,2.0,1125.0,,t,27,57,85,2024-12-20,176,30,1,2013-05-22,2024-11-30,4.79,4.79,4.91,4.89,4.95,4.64
135,2024-12-20,2014-09-02,"Boston, MA",within a few hours,100%,53%,t,North End,49,115,"['email', 'phone', 'work_email']",t,Neighborhood highlights,North End,,42.36721113952561,-71.05260243826824,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""TV with Roku"", ""Stove"", ""Lockbox"", ""Shower gel"", ""Freezer"", ""Carbon monoxide alarm"", ""Oven"", ""Dryer"", ""Extra pillows and blankets"", ""Essentials"", ""Air conditioning"", ""Long term stays allowed"", ""Wine glasses"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Dining table"", ""Wifi"", ""Microwave"", ""Coffee"", ""Bed linens"", ""Hot water"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Clothing storage: dresser"", ""Dishes and silverware"", ""Pets allowed"", ""Washer"", ""Shampoo"", ""Iron"", ""Toaster"", ""Dishwasher"", ""Conditioner""]",$229.00,9,1125,9.0,9.0,1125.0,1125.0,9.0,1125.0,,t,13,43,73,2024-12-20,61,0,0,2014-10-07,2023-08-20,4.72,4.82,4.77,4.75,4.9,4.73
139,2024-12-20,2014-09-02,"Boston, MA",within a few hours,100%,53%,t,North End,49,115,"['email', 'phone', 'work_email']",t,Neighborhood highlights,North End,,42.366747719022264,-71.05288415197064,Entire serviced apartment,Entire home/apt,2,1.0,0.0,1.0,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""Stove"", ""Lockbox"", ""Shower gel"", ""Freezer"", ""Carbon monoxide alarm"", ""Oven"", ""Bathtub"", ""Dryer"", ""Extra pillows and blankets"", ""Essentials"", ""Long term stays allowed"", ""Wine glasses"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Window AC unit"", ""Wifi"", ""Microwave"", ""Coffee"", ""Bed linens"", ""Hot water"", ""Self check-in"", ""HDTV with Roku"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Clothing storage: dresser"", ""Dishes and silverware"", ""Pets allowed"", ""Washer"", ""Shampoo"", ""Iron"", ""Toaster"", ""Dishwasher"", ""Conditioner""]",$123.00,29,1125,29.0,29.0,1125.0,1125.0,29.0,1125.0,,t,29,59,89,2024-12-20,28,0,0,2014-10-01,2022-06-12,4.93,4.96,4.86,4.93,5.0,4.79
247,2024-12-20,2015-01-11,"New York, NY",,,,f,North End,1,1,"['email', 'phone']",f,Neighborhood highlights,North End,,42.367,-71.05764,Entire rental unit,Entire home/apt,4,,2.0,,"[""Smoke alarm"", ""Heating"", ""Kitchen"", ""TV with standard cable"", ""Essentials"", ""Air conditioning"", ""Wifi""]",,91,1125,91.0,91.0,1125.0,1125.0,91.0,1125.0,,t,0,0,0,2024-12-20,6,0,0,2015-07-29,2015-10-07,4.5,4.83,4.5,4.4,4.83,4.5
305,2024-12-20,2015-06-17,"Boston, MA",,,,f,North End,1,1,"['email', 'phone']",t,,North End,,42.36388,-71.05765,Entire rental unit,Entire home/apt,2,,,,"[""Smoke alarm"", ""Heating"", ""Kitchen"", ""Fire extinguisher"", ""Pets allowed"", ""Air conditioning"", ""Wifi"", ""Carbon monoxide alarm""]",,91,1125,91.0,91.0,1125.0,1125.0,91.0,1125.0,,,0,0,0,2024-12-20,0,0,0,,,,,,,,
316,2024-12-20,2015-09-14,"Boston, MA",,,,f,North End,1,1,"['email', 'phone']",t,Neighborhood highlights,North End,,42.36625,-71.05624,Private room in rental unit,Private room,1,,,,"[""Smoke alarm"", ""Heating"", ""Kitchen"", ""Dryer"", ""TV with standard cable"", ""Essentials"", ""Washer"", ""Wifi"", ""Iron"", ""Carbon monoxide alarm""]",,91,1125,91.0,91.0,1125.0,1125.0,91.0,1125.0,,,0,0,0,2024-12-20,0,0,0,,,,,,,,
362,2024-12-20,2015-12-06,"Boston, MA",within a few hours,100%,100%,f,North End,1,1,"['email', 'phone']",t,Neighborhood highlights,North End,,42.36594,-71.05669,Entire condo,Entire home/apt,2,1.0,1.0,1.0,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""Stove"", ""Carbon monoxide alarm"", ""Oven"", ""Dryer"", ""Fire extinguisher"", ""Essentials"", ""Air conditioning"", ""Heating"", ""Cooking basics"", ""Wifi"", ""Microwave"", ""First aid kit"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""TV with standard cable"", ""Dishes and silverware"", ""Washer"", ""Shampoo"", ""Iron"", ""Dishwasher"", ""Hot water"", ""Private entrance""]",$257.00,29,1125,29.0,29.0,1125.0,1125.0,29.0,1125.0,,t,28,58,88,2024-12-20,180,2,0,2016-01-15,2024-11-14,4.64,4.71,4.85,4.88,4.99,4.62
394,2024-12-20,2013-11-25,"Massachusetts, United States",,,,f,North End,2,5,"['email', 'phone']",t,Neighborhood highlights,North End,,42.36538,-71.05159,Entire condo,Entire home/apt,2,1.0,1.0,1.0,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""Stove"", ""Carbon monoxide alarm"", ""Oven"", ""Dryer"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Essentials"", ""Air conditioning"", ""Long term stays allowed"", ""Cooking basics"", ""Wifi"", ""Microwave"", ""First aid kit"", ""Bed linens"", ""Kitchen"", ""Paid parking on premises"", ""Refrigerator"", ""Hair dryer"", ""TV with standard cable"", ""Dishes and silverware"", ""Washer"", ""Iron"", ""Dishwasher"", ""Hot water""]",$130.00,91,368,91.0,91.0,368.0,368.0,91.0,368.0,,t,10,10,19,2024-12-20,22,0,0,2017-04-13,2018-08-12,4.64,4.9,5.0,4.81,4.85,4.6
407,2024-12-20,2016-04-06,,,,100%,f,North End,1,1,"['email', 'phone']",f,Neighborhood highlights,Downtown,,42.36332,-71.05897,Entire condo,Entire home/apt,2,1.0,1.0,1.0,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""Stove"", ""Carbon monoxide alarm"", ""Oven"", ""Host greets you"", ""Essentials"", ""Indoor fireplace"", ""Air conditioning"", ""Heating"", ""Wifi"", ""Microwave"", ""Hot water"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""TV with standard cable"", ""Dishes and silverware"", ""Paid parking off premises"", ""Shampoo"", ""Iron"", ""Cooking basics""]",$207.00,29,365,29.0,29.0,365.0,365.0,29.0,365.0,,t,0,13,43,2024-12-20,405,6,0,2016-04-15,2024-10-01,4.85,4.93,4.96,4.96,4.94,4.81
421,2024-12-20,2016-04-22,"Cambridge, MA",,,,f,North End,1,1,"['email', 'phone']",t,,North End,,42.36718,-71.05657,Entire condo,Entire home/apt,2,,1.0,,"[""Smoke alarm"", ""Heating"", ""Kitchen"", ""Dryer"", ""Hair dryer"", ""Hangers"", ""TV with standard cable"", ""Fire extinguisher"", ""First aid kit"", ""Essentials"", ""Washer"", ""Pets allowed"", ""Air conditioning"", ""Wifi"", ""Shampoo"", ""Iron"", ""Carbon monoxide alarm""]",,91,1125,91.0,91.0,1125.0,1125.0,91.0,1125.0,,t,0,0,0,2024-12-20,2,0,0,2016-08-17,2016-08-27,5.0,5.0,5.0,5.0,5.0,5.0
476,2024-12-20,2013-03-22,"Boston, MA",within an hour,100%,100%,t,North End,8,13,"['email', 'phone']",t,Neighborhood highlights,North End,,42.364253,-71.052626,Entire condo,Entire home/apt,6,3.0,3.0,5.0,"[""Smoke alarm"", ""Coffee maker"", ""Carbon monoxide alarm"", ""Oven"", ""Dryer"", ""Fire extinguisher"", ""Essentials"", ""Air conditioning"", ""Heating"", ""Free street parking"", ""Wifi"", ""Microwave"", ""Bed linens"", ""Refrigerator"", ""Hair dryer"", ""TV with standard cable"", ""Free parking on premises"", ""Pets allowed"", ""Washer"", ""Iron"", ""Toaster"", ""Cooking basics""]",$355.00,1,1125,1.0,2.0,1.0,1125.0,1.8,216.2,,t,17,43,71,2024-12-20,232,12,0,2016-11-14,2024-10-21,4.76,4.69,4.82,4.87,4.97,4.7
602,2024-12-20,2013-11-25,"Massachusetts, United States",,,,f,North End,2,5,"['email', 'phone']",t,Neighborhood highlights,North End,,42.36393,-71.05223,Entire condo,Entire home/apt,2,1.0,2.0,2.0,"[""Smoke alarm"", ""Hangers"", ""TV"", ""Carbon monoxide alarm"", ""Dryer"", ""Fire extinguisher"", ""Host greets you"", ""Essentials"", ""Long term stays allowed"", ""Heating"", ""Window AC unit"", ""Wifi"", ""First aid kit"", ""Hot water"", ""Kitchen"", ""Hair dryer"", ""Dishes and silverware"", ""Washer"", ""Paid parking off premises"", ""Iron"", ""Cooking basics""]",$130.00,91,1125,91.0,91.0,1125.0,1125.0,91.0,1125.0,,t,0,0,0,2024-12-20,15,0,0,2017-04-07,2022-02-28,5.0,4.93,4.93,5.0,5.0,4.8
704,2024-12-20,2015-02-03,"Boston, MA",within an hour,100%,99%,t,North End,3,3,"['email', 'phone']",t,Neighborhood highlights,North End,,42.36765,-71.05496,Entire home,Entire home/apt,8,2.0,3.0,5.0,"[""Smoke alarm"", ""Ethernet connection"", ""Coffee maker"", ""Hangers"", ""Stove"", ""Pool"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Oven"", ""Bathtub"", ""Dryer"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Keypad"", ""Essentials"", ""Air conditioning"", ""Long term stays allowed"", ""Heating"", ""Cooking basics"", ""Wifi"", ""Microwave"", ""Bed linens"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""TV with standard cable"", ""Dishes and silverware"", ""Pets allowed"", ""Washer"", ""Waterfront"", ""Patio or balcony"", ""BBQ grill"", ""Paid parking off premises"", ""Shampoo"", ""Backyard"", ""Iron"", ""Dishwasher"", ""Hot water"", ""Private entrance""]",$375.00,29,365,29.0,29.0,1125.0,1125.0,29.0,1125.0,,t,12,31,42,2024-12-20,105,1,1,2017-09-04,2024-11-22,4.92,4.91,4.94,4.99,4.96,4.71
798,2024-12-20,2013-11-03,"Manchester-by-the-Sea, MA",within a day,100%,100%,f,North End,1,2,"['email', 'phone']",t,Neighborhood highlights,North End,,42.36525,-71.05702,Entire condo,Entire home/apt,4,1.0,2.0,2.0,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""Stove"", ""TV"", ""Carbon monoxide alarm"", ""Oven"", ""Dryer"", ""Fire extinguisher"", ""Essentials"", ""Air conditioning"", ""Heating"", ""Wifi"", ""Microwave"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Dishes and silverware"", ""Washer"", ""Patio or balcony"", ""Iron"", ""Dishwasher"", ""Cooking basics""]",$200.00,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,,t,28,58,88,2024-12-20,4,0,0,2018-11-19,2020-12-23,5.0,5.0,5.0,5.0,5.0,5.0
801,2024-12-20,2018-02-12,,within an hour,100%,100%,t,North End,1,2,"['email', 'phone', 'work_email']",t,Neighborhood highlights,North End,,42.36551,-71.05513,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,"[""Smoke alarm"", ""Ethernet connection"", ""Coffee maker"", ""Hangers"", ""Stove"", ""Lockbox"", ""HDTV with standard cable, DVD player"", ""Carbon monoxide alarm"", ""Oven"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Children\u2019s books and toys"", ""Essentials"", ""Single level home"", ""Pack \u2019n play/Travel crib"", ""Long term stays allowed"", ""AC - split type ductless system"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Children\u2019s dinnerware"", ""Free dryer \u2013 In unit"", ""Wifi"", ""Microwave"", ""Bed linens"", ""First aid kit"", ""Self check-in"", ""Free washer \u2013 In unit"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Dishes and silverware"", ""Patio or balcony"", ""Paid parking off premises"", ""Shampoo"", ""Iron"", ""Hot water"", ""Private entrance""]",$345.00,2,90,2.0,2.0,1125.0,1125.0,2.0,1125.0,,t,29,58,88,2024-12-20,306,56,2,2018-03-31,2024-12-09,4.95,4.95,4.98,4.98,4.99,4.81
823,2024-12-20,2014-09-06,"Massachusetts, United States",,,,f,North End,1,1,"['email', 'phone']",t,Neighborhood highlights,North End,,42.36624,-71.05741,Entire rental unit,Entire home/apt,2,,,,"[""Smoke alarm"", ""Heating"", ""Kitchen"", ""Hangers"", ""Hair dryer"", ""Fire extinguisher"", ""Self check-in"", ""Keypad"", ""Essentials"", ""Air conditioning"", ""Wifi"", ""Shampoo"", ""Iron"", ""Carbon monoxide alarm""]",,29,60,29.0,29.0,60.0,60.0,29.0,60.0,,t,0,0,0,2024-12-20,10,0,0,2018-06-07,2019-11-11,4.9,4.9,4.9,5.0,5.0,4.7
826,2024-12-20,2015-07-31,"Boston, MA",,,100%,t,North End,1,2,"['email', 'phone']",t,Neighborhood highlights,North End,,42.36595,-71.05406,Entire condo,Entire home/apt,2,1.0,1.0,1.0,"[""Smoke alarm"", ""Clothing storage: closet"", ""Conditioner"", ""Courtyard view"", ""Hangers"", ""Stove"", ""Lockbox"", ""Body soap"", ""Shower gel"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Freezer"", ""Laundromat nearby"", ""Oven"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Essentials"", ""Long term stays allowed"", ""Wine glasses"", ""Heating"", ""Cooking basics"", ""Hot water kettle"", ""Wifi"", ""Microwave"", ""Bed linens"", ""First aid kit"", ""Self check-in"", ""Ceiling fan"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Dishes and silverware"", ""Shampoo"", ""Iron"", ""Dishwasher"", ""Hot water""]",$229.00,12,120,12.0,12.0,120.0,120.0,12.0,120.0,,t,22,52,76,2024-12-20,149,5,0,2018-05-04,2024-10-20,4.8,4.8,4.87,4.87,4.96,4.6
1114,2024-12-20,2018-09-10,"Boston, MA",within a few hours,100%,88%,f,North End,1,3,"['email', 'phone']",t,Neighborhood highlights,North End,,42.36632,-71.05411,Entire rental unit,Entire home/apt,2,2.0,1.0,1.0,"[""Smoke alarm"", ""Ethernet connection"", ""Central air conditioning"", ""Heating"", ""Dedicated workspace"", ""Coffee maker"", ""Hangers"", ""Refrigerator"", ""Host greets you"", ""Carbon monoxide alarm"", ""Essentials"", ""HDTV with standard cable"", ""Wifi"", ""Microwave"", ""Bed linens"", ""Hot water"", ""Private entrance""]",$200.00,29,365,29.0,29.0,365.0,365.0,29.0,365.0,,t,28,58,88,2024-12-20,70,1,0,2019-04-07,2024-04-16,4.89,4.94,4.91,4.94,4.94,4.67
1259,2024-12-20,2019-09-23,,,,100%,t,North End,1,1,"['email', 'phone']",f,Neighborhood highlights,North End,,42.36499,-71.05528,Entire condo,Entire home/apt,4,,1.0,,"[""Smoke alarm"", ""Hangers"", ""Lockbox"", ""TV"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Essentials"", ""Air conditioning"", ""Clothing storage: wardrobe and dresser"", ""Heating"", ""Wifi"", ""First aid kit"", ""Self check-in"", ""Bed linens"", ""Kitchen"", ""Hair dryer"", ""Shampoo"", ""Iron"", ""Hot water""]",,2,4,2.0,2.0,1125.0,1125.0,2.0,1125.0,,t,0,0,0,2024-12-20,32,15,0,2019-11-17,2024-06-02,4.97,5.0,4.97,5.0,5.0,4.91
1343,2024-12-20,2020-01-28,,,,,f,North End,1,1,['phone'],f,Neighborhood highlights,Downtown,,42.36142,-71.05431,Entire condo,Entire home/apt,4,,2.0,,"[""Smoke alarm"", ""Heating"", ""Kitchen"", ""Dryer"", ""Hangers"", ""Essentials"", ""Washer"", ""Air conditioning"", ""TV"", ""Wifi"", ""Carbon monoxide alarm""]",,92,1125,92.0,92.0,1125.0,1125.0,92.0,1125.0,,,0,0,0,2024-12-20,0,0,0,,,,,,,,
1444,2024-12-20,2013-07-12,"Boston, MA",,,0%,f,North End,1,10,"['email', 'phone']",t,Neighborhood highlights,North End,,42.36524,-71.05602,Entire condo,Entire home/apt,3,1.0,1.0,2.0,"[""Smoke alarm"", ""Conditioner"", ""Coffee maker"", ""Hangers"", ""Body soap"", ""Shower gel"", ""Cleaning products"", ""Carbon monoxide alarm"", ""TV with Hulu, Amazon Prime Video, Roku, Netflix"", ""Freezer"", ""Laundromat nearby"", ""Oven"", ""Dryer"", ""Room-darkening shades"", ""Essentials"", ""Mosquito net"", ""Air conditioning"", ""Paid parking garage off premises"", ""Long term stays allowed"", ""Drying rack for clothing"", ""Wine glasses"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Stainless steel gas stove"", ""Dining table"", ""Wifi"", ""Microwave"", ""Coffee"", ""Bed linens"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Dishes and silverware"", ""Pets allowed"", ""Washer"", ""Shampoo"", ""Clothing storage: closet and dresser"", ""Iron"", ""Blender"", ""Baking sheet"", ""Toaster"", ""Dishwasher"", ""Hot water"", ""Private entrance""]",$177.00,30,365,30.0,30.0,365.0,365.0,30.0,365.0,,t,29,59,89,2024-12-20,23,0,0,2020-10-04,2022-10-30,4.61,4.61,4.78,4.91,4.91,4.43
1447,2024-12-20,2020-02-15,"Boston, MA",,,,f,North End,1,1,"['email', 'phone']",t,Neighborhood highlights,North End,,42.36469,-71.05545,Entire condo,Entire home/apt,2,,1.0,,"[""Smoke alarm"", ""Hangers"", ""Stove"", ""Body soap"", ""Shower gel"", ""Freezer"", ""Carbon monoxide alarm"", ""Laundromat nearby"", ""Oven"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Essentials"", ""Indoor fireplace"", ""Air conditioning"", ""Long term stays allowed"", ""Coffee maker: Keurig coffee machine"", ""Sound system"", ""Portable fans"", ""Heating"", ""Cooking basics"", ""Wifi"", ""Microwave"", ""Bed linens"", ""Hot water"", ""First aid kit"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Trash compactor"", ""TV with standard cable"", ""Dishes and silverware"", ""Patio or balcony"", ""Shampoo"", ""Iron"", ""Baking sheet"", ""Conditioner""]",,91,150,91.0,91.0,150.0,150.0,91.0,150.0,,t,0,0,0,2024-12-20,1,0,0,2021-03-13,2021-03-13,5.0,5.0,5.0,5.0,5.0,5.0
1491,2024-12-20,2015-08-31,"Boston, MA",within an hour,100%,100%,t,North End,1,1,"['email', 'phone']",t,Neighborhood highlights,North End,,42.36564,-71.05251,Entire condo,Entire home/apt,4,1.0,1.0,2.0,"[""Smoke alarm"", ""Clothing storage"", ""Central air conditioning"", ""Coffee maker"", ""Hangers"", ""Stove"", ""TV"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Freezer"", ""Laundromat nearby"", ""Luggage dropoff allowed"", ""Oven"", ""Dryer"", ""Extra pillows and blankets"", ""Essentials"", ""Washer \u2013\u00a0In building"", ""Long term stays allowed"", ""Wine glasses"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Wifi"", ""Microwave"", ""Bed linens"", ""Kitchen"", ""Refrigerator"", ""Elevator"", ""Dishes and silverware"", ""Pets allowed"", ""Iron"", ""Toaster"", ""Dishwasher"", ""Hot water"", ""Private entrance""]",$113.00,29,1125,29.0,29.0,1125.0,1125.0,29.0,1125.0,,t,0,17,47,2024-12-20,15,3,0,2020-12-05,2024-10-19,5.0,5.0,5.0,5.0,5.0,4.8
