,Unnamed: 0,last_scraped,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
2732,2732,2024-12-20,2018-08-29,"Boston, MA",within an hour,100%,98.0,f,Theater District,162,226,"['email', 'phone']",t,,East Boston,,42.38600558748402,-71.00720616839854,Entire rental unit,Entire home/apt,8,2.0,3.0,5.0,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""Stove"", ""Body soap"", ""TV"", ""Freezer"", ""Oven"", ""Dryer"", ""Extra pillows and blankets"", ""Keypad"", ""Essentials"", ""Air conditioning"", ""Wine glasses"", ""Heating"", ""Cooking basics"", ""Hot water kettle"", ""Dining table"", ""Wifi"", ""Microwave"", ""Bed linens"", ""Hot water"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Free parking on premises"", ""Dishes and silverware"", ""Pets allowed"", ""Washer"", ""Shampoo"", ""Iron"", ""Toaster"", ""Conditioner""]",141.0,29,365,29.0,29.0,365.0,365.0,29.0,365.0,,t,6,36,63,2024-12-20,44,0,0,2023-04-09,2023-12-10,4.82,4.82,4.68,4.89,4.7,4.66
2736,2736,2024-12-20,2019-07-13,"Boston, MA",within an hour,100%,100.0,f,Fenway–Kenmore,75,78,"['email', 'phone']",t,Neighborhood highlights,Downtown,,42.35918176984304,-71.05380096814993,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Smoke alarm"", ""Hangers"", ""TV"", ""Carbon monoxide alarm"", ""Oven"", ""Fire extinguisher"", ""Essentials"", ""Air conditioning"", ""Heating"", ""Dedicated workspace"", ""Wifi"", ""Microwave"", ""Smart lock"", ""Self check-in"", ""Dryer \u2013 In building"", ""Kitchen"", ""Elevator"", ""Hair dryer"", ""Pets allowed"", ""Washer"", ""Shampoo"", ""Iron"", ""Cooking basics""]",127.0,1,1125,1.0,4.0,1125.0,1125.0,2.9,1125.0,,t,22,52,82,2024-12-20,68,40,1,2023-04-15,2024-12-02,4.74,4.78,4.97,4.99,4.9,4.71
2739,2739,2024-12-20,2019-03-14,,,,95.0,t,Jeffries Point,1,1,"['email', 'phone']",t,Neighborhood highlights,East Boston,,42.37108,-71.03437,Entire condo,Entire home/apt,3,1.0,1.0,0.0,"[""Smoke alarm"", ""Ethernet connection"", ""Coffee maker: drip coffee maker"", ""Hangers"", ""Radiant heating"", ""Paid washer \u2013 In building"", ""TV"", ""Shower gel"", ""Electric stove"", ""Lockbox"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Freezer"", ""Oven"", ""Bathtub"", ""Organics shampoo"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Essentials"", ""Air conditioning"", ""Paid dryer \u2013 In building"", ""Safe"", ""Wine glasses"", ""Portable fans"", ""Dedicated workspace"", ""Cooking basics"", ""Children\u2019s dinnerware"", ""Dining table"", ""Free street parking"", ""Coffee"", ""Microwave"", ""Bed linens"", ""First aid kit"", ""Self check-in"", ""Organics body soap"", ""Kitchen"", ""Fast wifi \u2013 323 Mbps"", ""Hair dryer"", ""Refrigerator"", ""Dishes and silverware"", ""Clothing storage: closet and dresser"", ""Iron"", ""Toaster"", ""Baking sheet"", ""Organics conditioner"", ""Dishwasher"", ""Hot water""]",169.0,1,5,1.0,3.0,5.0,5.0,2.6,5.0,,t,18,36,57,2024-12-20,69,23,0,2023-05-07,2024-11-10,4.94,4.88,4.9,5.0,4.75,4.81
2742,2742,2024-12-20,2021-10-24,,within an hour,100%,100.0,t,Roslindale,7,8,"['email', 'phone']",f,Neighborhood highlights,Roslindale,,42.28978,-71.13582,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,"[""Smoke alarm"", ""Central air conditioning"", ""Conditioner"", ""Coffee maker"", ""Hangers"", ""Indoor fireplace: electric"", ""Body soap"", ""Shower gel"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Laundromat nearby"", ""Bikes"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Essentials"", ""High chair"", ""Long term stays allowed"", ""Wine glasses"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Children\u2019s dinnerware"", ""Exterior security cameras on property"", ""Dining table"", ""ZLINE stainless steel induction stove"", ""Shared backyard \u2013 Fully fenced"", ""Wifi"", ""Microwave"", ""Coffee"", ""Smart lock"", ""Bed linens"", ""First aid kit"", ""Self check-in"", ""Private entrance"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Dishes and silverware"", ""Pets allowed"", ""70 inch HDTV with Chromecast, Disney+, Amazon Prime Video, Apple TV"", ""Shampoo"", ""Iron"", ""Toaster"", ""Hot water"", ""Free dryer \u2013 In building""]",131.0,1,365,3.0,4.0,365.0,365.0,3.2,365.0,,t,14,44,62,2024-12-20,36,21,1,2023-05-10,2024-12-03,4.81,4.86,4.94,4.92,4.83,4.83
2745,2745,2024-12-20,2016-12-16,"New York, NY",within an hour,100%,97.0,f,Cambridge,4630,4939,"['email', 'phone', 'work_email']",t,Neighborhood highlights,Fenway,,42.3475057,-71.1010258,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""Gym"", ""Pool"", ""Lockbox"", ""TV"", ""Carbon monoxide alarm"", ""Oven"", ""Bathtub"", ""Washer \u2013\u00a0In unit"", ""Dryer \u2013\u00a0In unit"", ""Essentials"", ""High chair"", ""Air conditioning"", ""Long term stays allowed"", ""Heating"", ""Cooking basics"", ""Crib"", ""Wifi"", ""Microwave"", ""Bed linens"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Elevator"", ""Pets allowed"", ""Shampoo"", ""Iron"", ""Dishwasher"", ""Hot water"", ""Private entrance""]",148.0,32,1125,31.0,365.0,1125.0,1125.0,37.5,1125.0,,t,30,60,90,2024-12-20,0,0,0,,,,,,,,
2746,2746,2024-12-20,2016-09-01,"Boston, MA",within a day,50%,75.0,f,Beacon Hill,3,5,"['email', 'phone', 'work_email']",t,Neighborhood highlights,Beacon Hill,,42.35876437680328,-71.06911858788247,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,"[""Smoke alarm"", ""Heating"", ""Dedicated workspace"", ""Coffee maker"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Fire extinguisher"", ""Self check-in"", ""Keypad"", ""Dishes and silverware"", ""Pets allowed"", ""Air conditioning"", ""TV"", ""Wifi"", ""Carbon monoxide alarm"", ""Cooking basics""]",199.0,29,365,29.0,29.0,1125.0,1125.0,29.0,1125.0,,t,30,60,90,2024-12-20,0,0,0,,,,,,,,
2751,2751,2024-12-20,2023-03-30,"Boston, MA",within an hour,100%,96.0,t,Brook Farm,1,1,"['email', 'phone']",t,Neighborhood highlights,West Roxbury,,42.29362,-71.13868,Entire home,Entire home/apt,5,1.0,2.0,2.0,"[""Smoke alarm"", ""Ethernet connection"", ""Central air conditioning"", ""Coffee maker: drip coffee maker"", ""Hangers"", ""Samsung stainless steel single oven"", ""75 inch HDTV with Roku"", ""Free driveway parking on premises \u2013 2 spaces"", ""Shower gel"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Freezer"", ""Laundromat nearby"", ""Terra Pure conditioner"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Terra Pure shampoo"", ""Essentials"", ""Terra Pure body soap"", ""Wine glasses"", ""Dedicated workspace"", ""Cooking basics"", ""Exterior security cameras on property"", ""Dining table"", ""Bidet"", ""Free street parking"", ""Free dryer \u2013 In unit"", ""Wifi"", ""Microwave"", ""Coffee"", ""Smart lock"", ""Bed linens"", ""First aid kit"", ""Self check-in"", ""Free washer \u2013 In unit"", ""Ceiling fan"", ""Kitchen"", ""Central heating"", ""Hair dryer"", ""Kitchaid refrigerator"", ""Dishes and silverware"", ""Barbecue utensils"", ""Pets allowed"", ""Patio or balcony"", ""Blender"", ""Clothing storage: closet and dresser"", ""Iron"", ""Samsung gas stove"", ""Baking sheet"", ""Toaster"", ""Backyard"", ""Dishwasher"", ""Hot water"", ""Private entrance""]",193.0,1,28,1.0,3.0,1125.0,1125.0,1.5,1125.0,,t,8,8,8,2024-12-20,62,32,2,2023-04-09,2024-12-06,5.0,4.97,4.97,5.0,4.87,4.87
2757,2757,2024-12-20,2017-08-04,"Boston, MA",within an hour,100%,100.0,t,Roslindale,1,1,"['email', 'phone']",t,Neighborhood highlights,Roslindale,,42.2786954,-71.11786239999999,Entire condo,Entire home/apt,4,1.5,2.0,2.0,"[""Smoke alarm"", ""Central air conditioning"", ""Hangers"", ""Gas stove"", ""Free driveway parking on premises"", ""Shower gel"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Freezer"", ""Laundromat nearby"", ""55 inch HDTV with Netflix, DVD player, standard cable"", ""Bathtub"", ""Fire extinguisher"", ""Room-darkening shades"", ""Keypad"", ""Essentials"", ""Long term stays allowed"", ""Coffee maker: Keurig coffee machine"", ""Stainless steel single oven"", ""Wine glasses"", ""Cooking basics"", ""Ginger Lily Farms conditioner"", ""Hot water kettle"", ""Books and reading material"", ""Exterior security cameras on property"", ""Free street parking"", ""Free dryer \u2013 In unit"", ""Ginger Lily Farms body soap"", ""Wifi"", ""Microwave"", ""Coffee"", ""Shared backyard \u2013 Fully fenced"", ""Bed linens"", ""First aid kit"", ""Self check-in"", ""Ginger Lily Farms shampoo"", ""Kitchen"", ""Central heating"", ""Hair dryer"", ""Refrigerator"", ""Dishes and silverware"", ""Washer"", ""Clothing storage: closet and dresser"", ""Iron"", ""Baking sheet"", ""Toaster"", ""Dishwasher"", ""Hot water"", ""Private entrance""]",199.0,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,,t,17,47,77,2024-12-20,41,19,1,2023-06-04,2024-12-04,4.88,4.95,4.93,4.95,4.44,4.83
2758,2758,2024-12-20,2012-08-15,"Boston, MA",within an hour,100%,,f,Dorchester,1,1,"['email', 'phone']",t,,Dorchester,,42.31914890858806,-71.0543593840498,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Smoke alarm"", ""Kitchen"", ""Fire extinguisher"", ""First aid kit"", ""Outdoor dining area"", ""Free parking on premises"", ""Air conditioning"", ""Wifi"", ""Carbon monoxide alarm""]",158.0,29,365,29.0,29.0,365.0,365.0,29.0,365.0,,t,29,59,89,2024-12-20,1,0,0,2023-05-05,2023-05-05,5.0,5.0,5.0,5.0,5.0,5.0
2763,2763,2024-12-20,2023-04-07,"Boston, MA",within an hour,100%,94.0,t,Dorchester,1,1,"['email', 'phone']",t,,Dorchester,,42.28877,-71.05672,Entire rental unit,Entire home/apt,5,1.0,2.0,2.0,"[""Smoke alarm"", ""Coffee maker"", ""Rice maker"", ""Gas stove"", ""Lockbox"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Freezer"", ""Laundromat nearby"", ""Bathtub"", ""Fire extinguisher"", ""Children\u2019s books and toys"", ""Pack \u2019n play/Travel crib"", ""70 inch HDTV"", ""High chair"", ""Long term stays allowed"", ""Wine glasses"", ""Dedicated workspace"", ""Baby bath"", ""Cooking basics"", ""Hot water kettle"", ""Children\u2019s dinnerware"", ""Free street parking"", ""Wifi"", ""Microwave"", ""First aid kit"", ""Bed linens"", ""Self check-in"", ""Kitchen"", ""Central heating"", ""Hair dryer"", ""Refrigerator"", ""Dishes and silverware"", ""Private patio or balcony"", ""Iron"", ""Toaster"", ""Hot water""]",138.0,2,29,2.0,2.0,1125.0,1125.0,2.0,1125.0,,t,12,12,12,2024-12-20,45,21,0,2023-05-10,2024-11-10,4.8,4.78,4.87,4.96,4.56,4.71
2765,2765,2024-12-20,2015-04-11,"Boston, MA",within an hour,100%,99.0,t,Dorchester,3,3,"['email', 'phone']",t,Neighborhood highlights,Dorchester,,42.292908,-71.0629855,Private room in bed and breakfast,Private room,2,1.0,1.0,1.0,"[""Smoke alarm"", ""Conditioner"", ""Rice maker"", ""Hangers"", ""Body soap"", ""Shower gel"", ""Kitchenette"", ""Clothing storage: closet and wardrobe"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Laundromat nearby"", ""Luggage dropoff allowed"", ""Bathtub"", ""Outlet covers"", ""Lock on bedroom door"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Essentials"", ""Indoor fireplace"", ""Air conditioning"", ""Coffee maker: Keurig coffee machine"", ""Wine glasses"", ""Breakfast"", ""Heating"", ""Books and reading material"", ""Free street parking"", ""Free dryer \u2013 In unit"", ""Wifi"", ""Microwave"", ""Mini fridge"", ""Coffee"", ""Bed linens"", ""First aid kit"", ""Free washer \u2013 In unit"", ""Ceiling fan"", ""Hair dryer"", ""Dishes and silverware"", ""Shampoo"", ""Iron"", ""Toaster"", ""55 inch HDTV with Amazon Prime Video, HBO Max, Hulu, Netflix, premium cable, Roku"", ""Hot water""]",184.0,1,10,1.0,1.0,10.0,10.0,1.0,10.0,,t,10,40,70,2024-12-20,181,106,6,2023-04-18,2024-12-13,4.98,4.99,4.99,4.98,4.76,4.94
2768,2768,2024-12-20,2017-06-04,"Boston, MA",within an hour,100%,95.0,t,Jamaica Plain,12,22,"['email', 'phone']",t,Neighborhood highlights,Jamaica Plain,,42.32406084251169,-71.10620076790872,Private room in home,Private room,2,1.0,1.0,1.0,"[""Smoke alarm"", ""Lockbox"", ""TV"", ""Carbon monoxide alarm"", ""Lock on bedroom door"", ""Fire extinguisher"", ""Air conditioning"", ""Heating"", ""Dedicated workspace"", ""Outdoor dining area"", ""Wifi"", ""First aid kit"", ""Self check-in"", ""Kitchen"", ""Hair dryer"", ""Free parking on premises"", ""Washer"", ""Iron"", ""Cooking basics""]",115.0,2,1125,2.0,2.0,2.0,1125.0,2.0,1114.9,,t,26,56,86,2024-12-20,9,4,0,2023-06-10,2024-08-12,4.89,4.67,4.89,5.0,4.56,4.67
2769,2769,2024-12-20,2017-06-04,"Boston, MA",within an hour,100%,95.0,t,Jamaica Plain,12,22,"['email', 'phone']",t,Neighborhood highlights,Jamaica Plain,,42.322831882394354,-71.10689356332537,Private room in home,Private room,1,1.0,1.0,1.0,"[""Smoke alarm"", ""Heating"", ""Dedicated workspace"", ""Kitchen"", ""Lock on bedroom door"", ""Hair dryer"", ""Fire extinguisher"", ""First aid kit"", ""Outdoor dining area"", ""Free parking on premises"", ""Self check-in"", ""Washer"", ""Air conditioning"", ""Lockbox"", ""Wifi"", ""Iron"", ""Carbon monoxide alarm"", ""Cooking basics""]",107.0,29,1125,29.0,29.0,1125.0,1125.0,29.0,1125.0,,t,29,59,70,2024-12-20,8,2,0,2023-04-18,2024-07-05,4.88,4.88,4.88,4.75,4.75,4.38
2774,2774,2024-12-20,2015-08-09,"Quincy, MA",within a few hours,90%,56.0,t,Newton Highlands,21,28,"['email', 'phone']",t,,Dorchester,,42.32136235398295,-71.05950816707173,Entire home,Entire home/apt,2,1.0,1.0,1.0,"[""Smoke alarm"", ""Clothing storage: closet"", ""Hangers"", ""Body soap"", ""TV"", ""Kitchenette"", ""Carbon monoxide alarm"", ""Laundromat nearby"", ""Fire extinguisher"", ""Air conditioning"", ""Long term stays allowed"", ""Paid dryer \u2013 In building"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Exterior security cameras on property"", ""Dining table"", ""Wifi"", ""Microwave"", ""Mini fridge"", ""Bed linens"", ""Hair dryer"", ""Dishes and silverware"", ""Washer"", ""Iron"", ""Toaster"", ""Hot water""]",108.0,31,365,31.0,31.0,365.0,365.0,31.0,365.0,,t,30,60,90,2024-12-20,1,1,0,2023-12-22,2023-12-22,5.0,5.0,5.0,5.0,5.0,5.0
2777,2777,2024-12-20,2015-08-09,"Quincy, MA",within a few hours,90%,56.0,t,Newton Highlands,21,28,"['email', 'phone']",t,,Dorchester,,42.32121927779309,-71.05758894719567,Entire home,Entire home/apt,2,1.0,1.0,1.0,"[""Smoke alarm"", ""Clothing storage: closet"", ""Hangers"", ""Paid washer \u2013 In building"", ""Body soap"", ""TV"", ""Kitchenette"", ""Carbon monoxide alarm"", ""Laundromat nearby"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Air conditioning"", ""Long term stays allowed"", ""Paid dryer \u2013 In building"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Exterior security cameras on property"", ""Dining table"", ""Wifi"", ""Microwave"", ""Mini fridge"", ""Bed linens"", ""Hair dryer"", ""Dishes and silverware"", ""Iron"", ""Toaster"", ""Hot water""]",109.0,30,365,30.0,30.0,365.0,365.0,30.0,365.0,,t,30,60,90,2024-12-20,2,1,0,2023-08-25,2024-05-31,5.0,5.0,5.0,5.0,5.0,5.0
2779,2779,2024-12-20,2015-08-09,"Quincy, MA",within a few hours,90%,56.0,t,Newton Highlands,21,28,"['email', 'phone']",t,,Dorchester,,42.31936111146322,-71.0576935235636,Entire home,Entire home/apt,3,1.0,0.0,1.0,"[""Smoke alarm"", ""Hangers"", ""Stove"", ""Body soap"", ""TV"", ""Clothing storage: closet and wardrobe"", ""Carbon monoxide alarm"", ""Laundromat nearby"", ""Fire extinguisher"", ""Washer \u2013\u00a0In building"", ""Air conditioning"", ""Long term stays allowed"", ""Paid dryer \u2013 In building"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Exterior security cameras on property"", ""Wifi"", ""Microwave"", ""Bed linens"", ""Single oven"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Shampoo"", ""Iron"", ""Dishwasher"", ""Hot water""]",109.0,31,365,31.0,31.0,365.0,365.0,31.0,365.0,,t,30,60,90,2024-12-20,4,1,0,2023-05-31,2024-04-20,4.75,4.75,4.75,5.0,4.75,4.5
2780,2780,2024-12-20,2016-12-16,"New York, NY",within an hour,100%,97.0,f,Cambridge,4630,4939,"['email', 'phone', 'work_email']",t,Neighborhood highlights,South End,,42.3439382,-71.0638329,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""Gym"", ""Pool"", ""Lockbox"", ""TV"", ""Carbon monoxide alarm"", ""Oven"", ""Washer \u2013\u00a0In unit"", ""Dryer \u2013\u00a0In unit"", ""Essentials"", ""High chair"", ""Air conditioning"", ""Long term stays allowed"", ""Heating"", ""Cooking basics"", ""Crib"", ""Wifi"", ""Microwave"", ""Bed linens"", ""Self check-in"", ""Kitchen"", ""Paid parking on premises"", ""Refrigerator"", ""Hair dryer"", ""Elevator"", ""Pets allowed"", ""Shampoo"", ""Iron"", ""Dishwasher"", ""Hot water"", ""Private entrance""]",125.0,32,1125,31.0,334.0,1125.0,1125.0,38.4,1125.0,,t,9,9,9,2024-12-20,0,0,0,,,,,,,,
2783,2783,2024-12-20,2016-12-16,"New York, NY",within an hour,100%,97.0,f,Cambridge,4630,4939,"['email', 'phone', 'work_email']",t,Neighborhood highlights,South End,,42.3452369,-71.0639399,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""Gym"", ""Pool"", ""Lockbox"", ""TV"", ""Carbon monoxide alarm"", ""Oven"", ""Washer \u2013\u00a0In unit"", ""Dryer \u2013\u00a0In unit"", ""Essentials"", ""High chair"", ""Air conditioning"", ""Long term stays allowed"", ""Heating"", ""Cooking basics"", ""Crib"", ""Wifi"", ""Microwave"", ""Bed linens"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Elevator"", ""Pets allowed"", ""Shampoo"", ""Iron"", ""Dishwasher"", ""Hot water"", ""Private entrance""]",159.0,32,1125,31.0,334.0,1125.0,1125.0,38.2,1125.0,,t,0,0,0,2024-12-20,0,0,0,,,,,,,,
2790,2790,2024-12-20,2015-10-27,"Boston, MA",within an hour,100%,100.0,t,Coolidge Corner,23,36,"['email', 'phone', 'work_email']",t,,Fenway,,42.35039487296866,-71.09370635747206,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,"[""Smoke alarm"", ""Conditioner"", ""Coffee maker"", ""Hangers"", ""Paid washer \u2013 In building"", ""Body soap"", ""Shower gel"", ""Lockbox"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Freezer"", ""Laundromat nearby"", ""Paid parking lot on premises \u2013 2 spaces"", ""Oven"", ""Bathtub"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Essentials"", ""Long term stays allowed"", ""Paid dryer \u2013 In building"", ""Wine glasses"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Window AC unit"", ""Dining table"", ""Wifi"", ""Microwave"", ""Coffee"", ""Bed linens"", ""First aid kit"", ""Self check-in"", ""Other electric stove"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Dishes and silverware"", ""Pets allowed"", ""Shampoo"", ""Blender"", ""Iron"", ""Toaster"", ""Dishwasher"", ""Hot water""]",135.0,1,1125,1.0,20.0,1125.0,1125.0,6.0,1125.0,,t,0,0,0,2024-12-20,65,35,6,2023-05-22,2024-12-07,4.77,4.86,4.95,4.92,4.91,4.68
2791,2791,2024-12-20,2021-06-28,"Boston, MA",within an hour,100%,100.0,f,South End,33,155,"['email', 'phone']",t,Neighborhood highlights,South End,,42.34083,-71.0799,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,"[""Smoke alarm"", ""Hangers"", ""TV"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Dryer"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Keypad"", ""Essentials"", ""Long term stays allowed"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Wifi"", ""First aid kit"", ""Bed linens"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Dishes and silverware"", ""Pets allowed"", ""Washer"", ""Paid parking off premises"", ""Shampoo"", ""Iron"", ""Hot water"", ""Private entrance""]",118.0,1,14,1.0,5.0,14.0,14.0,4.2,14.0,,t,18,48,78,2024-12-20,5,5,0,2024-01-05,2024-10-27,4.6,5.0,5.0,5.0,5.0,4.8
2794,2794,2024-12-20,2010-05-25,"New York, NY",,,,f,West Roxbury,1,1,"['email', 'phone']",t,,West Roxbury,,42.29059,-71.16475,Entire home,Entire home/apt,4,2.0,3.0,2.0,"[""Smoke alarm"", ""Dedicated workspace"", ""Kitchen"", ""Fire extinguisher"", ""Outdoor dining area"", ""Free parking on premises"", ""Washer"", ""BBQ grill"", ""TV"", ""Wifi"", ""Carbon monoxide alarm""]",135.0,90,90,90.0,90.0,1125.0,1125.0,90.0,1125.0,,t,30,60,90,2024-12-20,0,0,0,,,,,,,,
2796,2796,2024-12-20,2021-06-10,"Boston, MA",within an hour,98%,100.0,f,Mission Hill,19,19,"['email', 'phone']",t,Neighborhood highlights,Mission Hill,,42.333891348395305,-71.1064474663934,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,"[""Smoke alarm"", ""Clothing storage: closet"", ""Coffee maker: drip coffee maker"", ""Hangers"", ""Radiant heating"", ""Paid washer \u2013 In building"", ""Body soap"", ""Shower gel"", ""TV"", ""Electric stove"", ""Freezer"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Laundromat nearby"", ""Oven"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Keypad"", ""Essentials"", ""Paid parking garage off premises"", ""Long term stays allowed"", ""Paid dryer \u2013 In building"", ""Wine glasses"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Window AC unit"", ""Dining table"", ""Wifi"", ""Microwave"", ""Coffee"", ""Bed linens"", ""Hot water"", ""First aid kit"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Dishes and silverware"", ""Shampoo"", ""Iron"", ""Baking sheet"", ""Toaster"", ""Conditioner""]",105.0,2,60,2.0,2.0,1125.0,1125.0,2.0,1125.0,,t,4,4,7,2024-12-20,35,35,0,2024-01-01,2024-11-15,4.74,4.71,4.94,4.8,4.77,4.4
